1.1904170227e+02	7.3881906271e-01	4.2866392380e+00
3.0085418701e+02	8.9145451784e-01	9.2081986979e+00
9.7555108643e+02	9.6619522572e-01	7.4968251121e+00
9.5247390747e+01	6.1662966013e-01	1.9196354020e+01
8.5755310059e+01	6.0716193914e-01	1.5037730867e+01
7.2250427246e+01	5.2040272951e-01	1.1207398170e+01
7.3613716125e+01	5.2070051432e-01	1.3529174377e+01
7.2406692505e+01	5.1692020893e-01	1.3333008348e+01
1.3649139404e+02	7.5895911455e-01	5.0333614600e+00
7.3302299500e+01	5.2113300562e-01	1.1940368010e+01
7.0786102295e+01	4.9786022305e-01	1.2672327936e+01
9.8597343445e+01	6.5930825472e-01	1.0826706317e+01
7.1836952209e+01	5.2593791485e-01	1.1108351747e+01
6.2053852081e+01	4.4645008445e-01	7.2711826817e+00
5.5097187042e+01	3.7650740147e-01	5.1667772831e+00
6.6583328247e+01	4.9336200953e-01	1.3123987333e+01
1.2171841431e+02	7.1323323250e-01	1.9766598139e+01
1.0723770142e+02	6.8624174595e-01	1.2598371244e+01
1.1621921539e+02	7.0505547523e-01	1.7916041276e+01
2.7152703857e+02	8.8171827793e-01	7.0345375930e+00
1.0180021667e+02	6.7347311974e-01	1.1512752577e+01
3.0034957886e+02	8.8682651520e-01	1.3163946314e+01
3.8628781128e+02	9.1343641281e-01	9.6289696835e+00
8.2496264648e+02	9.5844268799e-01	6.3726543683e+00
1.4181317139e+02	7.6174151897e-01	1.5819866413e+01
9.5091941833e+01	6.6543394327e-01	1.2016645069e+01
9.6246650696e+01	6.5541988611e-01	1.4875791635e+01
9.8620437622e+01	6.2208318710e-01	2.0227369559e+01
9.5440544128e+01	6.4767354727e-01	1.3771580157e+01
1.3458241272e+02	7.4605590105e-01	1.5018473896e+01
4.1941235352e+02	9.2025750875e-01	8.4054499954e+00
5.4208483887e+02	9.3988209963e-01	8.4961766335e+00
3.7610760498e+02	9.0834414959e-01	1.2914109158e+01
5.8639385986e+02	9.4299858809e-01	1.2301529843e+01
1.0444898987e+02	6.9309574366e-01	9.3293401397e+00
9.2366493225e+01	6.4061385393e-01	1.4572345718e+01
9.7887359619e+01	6.5751034021e-01	1.4329457686e+01
2.2517379761e+02	8.5183274746e-01	1.0851670199e+01
2.1688816833e+02	8.3568698168e-01	1.6402056415e+01
1.2186698914e+02	6.9512981176e-01	2.0406289658e+01
8.9199058533e+01	6.1220961809e-01	1.8993463785e+01
6.6251014709e+01	4.8905554414e-01	1.0357277614e+01
7.2554313660e+01	5.0979346037e-01	1.5302388645e+01
8.6050079346e+01	5.9843659401e-01	1.1131293709e+01
8.1066322327e+01	5.6260347366e-01	1.2287556604e+01
6.0296367645e+01	4.4392001629e-01	1.0396201603e+01
8.0658599854e+01	5.7913917303e-01	1.3736700367e+01
9.6658119202e+01	6.4747327566e-01	1.1921672373e+01
6.6827133179e+01	4.6858435869e-01	1.1375576149e+01
7.2577003479e+01	5.1022624969e-01	1.1673674906e+01
6.3516498566e+01	4.4101369381e-01	1.3749010591e+01
1.0560812378e+02	6.7903900146e-01	8.2704077584e+00
6.4869041443e+01	4.8120644689e-01	5.1102972879e+00
6.6668106079e+01	4.6080893278e-01	1.2669444372e+01
1.1417700195e+02	7.0780527592e-01	1.4840075190e+01
1.4893345642e+02	7.7817803621e-01	1.1745246900e+01
9.8563446045e+01	6.5866869688e-01	1.0554344226e+01
1.0293772125e+02	6.4935040474e-01	1.9302036861e+01
7.1142280579e+01	5.2098011971e-01	9.2511367608e+00
1.5994383240e+02	7.9924136400e-01	2.7462917758e+01
5.1426495361e+02	9.3989384174e-01	2.8582135415e+01
7.5681561279e+02	9.5803755522e-01	2.4677637623e+01
1.5800042725e+02	8.1557232141e-01	2.3245840264e+01
6.9229168701e+02	9.5207309723e-01	2.7800160148e+01
3.5769320679e+02	9.1267830133e-01	2.3799391878e+01
1.4572407532e+02	7.6588124037e-01	3.0328805961e+01
2.6736734009e+02	8.8794374466e-01	2.6116798424e+01
6.8448196411e+01	4.8422631621e-01	9.0751570853e+00
6.6212896729e+02	9.4826924801e-01	2.9892227510e+01
1.4897511292e+02	8.4645146132e-01	2.3578640616e+01
1.4388789368e+02	7.9865688086e-01	3.1601241485e+01
1.1494384003e+02	6.8051183224e-01	4.3050395751e+01
1.3642454529e+02	7.9641228914e-01	3.3874206161e+01
1.1419584656e+02	7.0390355587e-01	3.7881491499e+01
6.7999542236e+01	4.8411545157e-01	1.5804406473e+01
5.9840698242e+01	4.3115568161e-01	5.7303336141e+00
7.0119956970e+01	5.1491260529e-01	1.2758180769e+01
7.4348442078e+01	5.2482026815e-01	9.0017611065e+00
7.8576538086e+01	5.6313961744e-01	7.2650954537e+00
6.4131072998e+01	4.8336395621e-01	9.8471070891e+00
7.1014480591e+01	5.1828640699e-01	7.7006540185e+00
1.0165114594e+02	6.7065680027e-01	3.7351135755e+00
6.8901496887e+01	4.9959212542e-01	1.0395733129e+01
6.3321681976e+01	4.5734342933e-01	7.8062956116e+00
6.6459037781e+01	4.9015212059e-01	6.4547629893e+00
7.3080314636e+01	5.3059983253e-01	9.6472214374e+00
6.4411163330e+01	4.5133146644e-01	1.1712825384e+01
7.5026245117e+01	5.3143608570e-01	1.0382575533e+01
7.2972534180e+01	5.3754222393e-01	6.3068253121e+00
6.5896484375e+01	4.6150073409e-01	9.8642686924e+00
6.8464378357e+01	5.0847011805e-01	7.1533733070e+00
1.1766212463e+02	7.1468216181e-01	1.4307404690e+01
1.2747023773e+02	7.3290103674e-01	1.4877506472e+01
3.8790274048e+02	9.1599494219e-01	7.3300434271e+00
8.7279838562e+01	6.2793391943e-01	9.1526133509e+00
1.4910531616e+02	7.7781265974e-01	1.1525086492e+01
2.4742396545e+02	8.6217522621e-01	1.1220905640e+01
3.9666149902e+02	9.1339004040e-01	1.1353040560e+01
1.0765027618e+02	7.0179730654e-01	8.8419692550e+00
1.0265621948e+02	6.5520125628e-01	1.6602023469e+01
9.5574493408e+01	6.2002325058e-01	1.9059396991e+01
6.0829845428e+01	4.6284547448e-01	8.6492758612e+00
1.0826055145e+02	6.6438585520e-01	1.8852617465e+01
2.3710211182e+02	8.5954606533e-01	8.8871001234e+00
1.3616856384e+02	7.4475342035e-01	1.6162645934e+01
1.6270704651e+02	7.8836518526e-01	1.1248732458e+01
1.0989569855e+02	6.7897725105e-01	1.5837198556e+01
9.9075614929e+01	6.3024401665e-01	1.8112529282e+01
1.3133283997e+02	7.1936106682e-01	1.9157454649e+01
1.1926922607e+02	7.1288877726e-01	1.6016251886e+01
9.7126113892e+01	6.3592654467e-01	1.7902585373e+01
3.3401657104e+02	8.9969635010e-01	8.2238512074e+00
4.7177206421e+02	9.2771023512e-01	1.0326993547e+01
1.1760324097e+02	6.9040459394e-01	2.1868457557e+01
8.2788101196e+01	5.9351354837e-01	1.2555172421e+01
9.4567771912e+01	6.2110418081e-01	1.7600565372e+01
9.7799369812e+01	6.4393973351e-01	2.0062480111e+01
9.8649749756e+01	6.4893722534e-01	1.6977296221e+01
1.1130907440e+02	6.9326472282e-01	1.5873280924e+01
2.1483674622e+02	8.4099709988e-01	1.3871676004e+01
9.3362739563e+01	6.1507552862e-01	2.0740086418e+01
9.3782142639e+01	6.3325464725e-01	1.8133227670e+01
1.8600148010e+02	8.4186106920e-01	3.2309460360e+01
9.8111793518e+01	6.5009671450e-01	1.5788779804e+01
4.4711984253e+02	9.1165173054e-01	1.2267674384e+01
8.8533013916e+02	9.5457786322e-01	1.1776373303e+01
7.3500683594e+02	9.4946426153e-01	1.1474417456e+01
8.1517205811e+02	9.5495373011e-01	1.1843538136e+01
9.3573387146e+01	6.1123090982e-01	2.0704839157e+01
9.8173370361e+01	6.4485532045e-01	1.5071986490e+01
1.0653807831e+02	6.8149918318e-01	1.4026070593e+01
7.9321685791e+02	9.5135939121e-01	1.0388431177e+01
1.0028885651e+02	6.3063961267e-01	2.0644637311e+01
1.6362159729e+02	7.9704475403e-01	1.0253919172e+01
1.2250224304e+02	7.3036623001e-01	1.3687009852e+01
2.9380364990e+02	8.8261735439e-01	1.4552389803e+01
1.0289910126e+02	6.4590370655e-01	2.0402057885e+01
1.0412364960e+02	6.8161487579e-01	1.0586865056e+01
1.0021375275e+02	6.3399255276e-01	1.9752098470e+01
8.6126678467e+01	6.0262215137e-01	1.4163397071e+01
7.5122306824e+01	5.3855055571e-01	1.4325928129e+01
6.4605694580e+02	9.3795084953e-01	1.4132398890e+01
1.7273660278e+02	8.0207407475e-01	1.3166089541e+01
1.2234576416e+02	7.0750939846e-01	1.9075176353e+01
2.2296760559e+02	8.4716016054e-01	7.0888360312e+00
7.3153381348e+01	5.2985417843e-01	1.0539150127e+01
6.6824638367e+01	4.8107621074e-01	1.0358541796e+01
7.2037490845e+01	5.4494017363e-01	4.2444723680e+00
7.8168495178e+01	5.6119537354e-01	1.2324502537e+01
6.6475036621e+01	4.7877311707e-01	1.1806958983e+01
7.0526725769e+01	5.2073192596e-01	1.0516807855e+01
7.2996864319e+01	5.3439295292e-01	9.7935560196e+00
9.2818168640e+01	6.2980538607e-01	1.2716742471e+01
7.7508064270e+01	5.6184452772e-01	8.8218344160e+00
6.3628494263e+01	4.6540212631e-01	7.4695189663e+00
6.6013931274e+01	4.7117412090e-01	4.7943608853e+00
8.1202850342e+01	5.6985229254e-01	1.1049594151e+01
8.6032752991e+01	6.0921752453e-01	1.1124090926e+01
5.1725811768e+02	9.3762820959e-01	3.0007423998e+01
2.4047114563e+02	8.6540567875e-01	2.7447513074e+01
8.8993034363e+01	6.1453932524e-01	9.0138698004e+00
9.3510398865e+01	6.3476932049e-01	7.6271159801e+00
7.8459732056e+01	5.7306343317e-01	1.2141645683e+01
7.2783866882e+01	5.6810539961e-01	7.8356971944e+00
3.0603073120e+02	8.9054340124e-01	6.7484731863e+00
1.0468291473e+02	6.5979748964e-01	2.0097307814e+01
9.3125785828e+01	6.3436096907e-01	1.3384896757e+01
9.7741722107e+01	6.3075983524e-01	2.0542405460e+01
1.1493910217e+02	6.8197828531e-01	2.0761435462e+01
1.0031438446e+02	6.5252745152e-01	1.6297202345e+01
1.1321372223e+02	6.8060517311e-01	1.8337080486e+01
8.9966606140e+01	6.0328245163e-01	1.6700367214e+01
8.9195075989e+01	6.0195207596e-01	1.7543447703e+01
1.5608322144e+02	7.9013550282e-01	1.1137462029e+01
2.3597909546e+02	8.6054009199e-01	9.1095766792e+00
1.4173789978e+02	7.4360078573e-01	1.9427173948e+01
7.2303306580e+01	5.4123407602e-01	1.4179700391e+01
1.0045827484e+02	6.7428708076e-01	9.2454136377e+00
1.0985671234e+02	6.7083245516e-01	1.7951940430e+01
8.9332038879e+01	6.0791194439e-01	1.8476156251e+01
1.4535414124e+02	7.6531934738e-01	1.2176090362e+01
1.8893164062e+02	8.3234518766e-01	5.8535975182e+00
2.6934466553e+02	8.7087267637e-01	1.5575527242e+01
8.6751281738e+01	6.1072182655e-01	1.5257021079e+01
6.8007804871e+01	5.3968399763e-01	1.7751074732e+00
1.3550549316e+02	7.4612677097e-01	1.4108023287e+01
1.1688209534e+02	7.1806198359e-01	1.0045769890e+01
1.1619136810e+02	7.0436871052e-01	1.5448056543e+01
9.0400337219e+01	6.1864942312e-01	1.7504331949e+01
4.0923620605e+02	9.2061322927e-01	9.6738087896e+00
1.1296348572e+02	8.0756586790e-01	1.3965396508e+01
4.8921264648e+01	3.0231735110e-01	1.5882840261e+01
9.0885391235e+01	6.4385372400e-01	1.1563402036e+01
1.4350569153e+02	7.6198524237e-01	1.1148613825e+01
1.0716534424e+02	6.8959873915e-01	1.4228588885e+01
1.0460781860e+02	6.6410434246e-01	1.6133808682e+01
1.7459440613e+02	8.0393970013e-01	1.0547778888e+01
1.0832683563e+02	6.7428803444e-01	1.4750000275e+01
8.0844042969e+02	9.3913733959e-01	7.1085488620e+00
8.0844042969e+02	9.3913733959e-01	7.1085488620e+00
8.0844042969e+02	9.3913733959e-01	7.1085488620e+00
8.0844042969e+02	9.3913733959e-01	7.1085488620e+00
8.0844042969e+02	9.3913733959e-01	7.1085488620e+00
8.0844042969e+02	9.3913733959e-01	7.1085488620e+00
8.0844042969e+02	9.3913733959e-01	7.1085488620e+00
8.0844042969e+02	9.3913733959e-01	7.1085488620e+00
8.0844042969e+02	9.3913733959e-01	7.1085488620e+00
8.0844042969e+02	9.3913733959e-01	7.1085488620e+00
1.7823153687e+02	8.4817701578e-01	3.5087400783e+01
1.0381725311e+02	7.7690207958e-01	3.0379948886e+01
1.1490635681e+02	7.1573972702e-01	3.7910976887e+01
2.0078611755e+02	8.3523631096e-01	3.7821544589e+01
6.1853363037e+02	9.5321655273e-01	3.1019181734e+01
1.6430787659e+02	8.1719964743e-01	3.6302562609e+01
1.3271089172e+02	7.9066294432e-01	3.1266933171e+01
1.0913500214e+02	6.9731312990e-01	3.8134150697e+01
6.4160110474e+01	4.5030358434e-01	9.5758372258e+00
4.6084259033e+02	9.2815190554e-01	3.7503621290e+00
9.4971138000e+01	6.2925571203e-01	1.1235882191e+01
6.6119194031e+01	4.9468186498e-01	5.2127156289e+00
6.7059669495e+01	5.0185334682e-01	8.9540161833e+00
3.5057775879e+02	9.0629416704e-01	3.0330626455e+01
5.4865948486e+02	9.3901538849e-01	2.8299266384e+01
2.4225936890e+02	8.6668670177e-01	2.7457139698e+01
2.0836354065e+02	8.4454989433e-01	3.0459789438e+01
8.1550830078e+02	9.5847684145e-01	3.1062783918e+01
9.1709295654e+02	9.6419501305e-01	2.6365392713e+01
5.1190429687e+01	4.7849419713e-01	2.9368378679e+01
4.9666043091e+02	9.3841218948e-01	2.7653815899e+01
8.8725547791e+01	6.4635264874e-01	3.3228662852e+01
3.3801373291e+02	9.1123014688e-01	2.7067172891e+01
6.7764648437e+02	9.5076608658e-01	2.8740086889e+01
1.1327207947e+02	7.2858357430e-01	3.7352087850e+01
8.7010169983e+01	6.8853414059e-01	3.6547102242e+01
6.3823730469e+01	4.6091461182e-01	1.3974238545e+01
4.3806109619e+02	9.2129653692e-01	7.9361353894e+00
7.3899307251e+01	5.3006005287e-01	9.0559726153e+00
6.1266613770e+02	9.2300772667e-01	9.2127771556e+00
6.1266613770e+02	9.2300772667e-01	9.2127771556e+00
6.1266613770e+02	9.2300772667e-01	9.2127771556e+00
6.1266613770e+02	9.2300772667e-01	9.2127771556e+00
6.1266613770e+02	9.2300772667e-01	9.2127771556e+00
6.1266613770e+02	9.2300772667e-01	9.2127771556e+00
6.1266613770e+02	9.2300772667e-01	9.2127771556e+00
6.1266613770e+02	9.2300772667e-01	9.2127771556e+00
6.1266613770e+02	9.2300772667e-01	9.2127771556e+00
6.1266613770e+02	9.2300772667e-01	9.2127771556e+00
8.1501025391e+02	9.3461155891e-01	4.6088726288e+00
8.1501025391e+02	9.3461155891e-01	4.6088726288e+00
8.1501025391e+02	9.3461155891e-01	4.6088726288e+00
8.1501025391e+02	9.3461155891e-01	4.6088726288e+00
8.1501025391e+02	9.3461155891e-01	4.6088726288e+00
8.1501025391e+02	9.3461155891e-01	4.6088726288e+00
8.1501025391e+02	9.3461155891e-01	4.6088726288e+00
8.1501025391e+02	9.3461155891e-01	4.6088726288e+00
8.1501025391e+02	9.3461155891e-01	4.6088726288e+00
8.1501025391e+02	9.3461155891e-01	4.6088726288e+00
6.2452825928e+02	9.2939502001e-01	1.5545352188e+01
6.2452825928e+02	9.2939502001e-01	1.5545352188e+01
6.2452825928e+02	9.2939502001e-01	1.5545352188e+01
6.2452825928e+02	9.2939502001e-01	1.5545352188e+01
6.2452825928e+02	9.2939502001e-01	1.5545352188e+01
6.2452825928e+02	9.2939502001e-01	1.5545352188e+01
6.2452825928e+02	9.2939502001e-01	1.5545352188e+01
6.2452825928e+02	9.2939502001e-01	1.5545352188e+01
6.2452825928e+02	9.2939502001e-01	1.5545352188e+01
6.2452825928e+02	9.2939502001e-01	1.5545352188e+01
9.6782043457e+01	6.5859365463e-01	1.0027197861e+01
8.1499847412e+02	9.5659297705e-01	1.1077700091e+01
3.7665081787e+02	9.0567284822e-01	8.3532602981e+00
5.8049291992e+02	9.3991166353e-01	7.8823923852e+00
1.8532881165e+02	8.1412160397e-01	9.1051847856e+00
9.6958599854e+02	9.6198499203e-01	1.2991677437e+01
5.0649267578e+02	9.2200785875e-01	1.3200140985e+01
2.6306097412e+02	8.5173457861e-01	1.0302650052e+01
4.8148391724e+02	9.1869324446e-01	1.0861813352e+01
2.5023706055e+02	8.4272384644e-01	9.4755225486e+00
4.9653799438e+02	9.2087858915e-01	1.2481396694e+01
2.0293588257e+02	8.5759687424e-01	3.4136285440e+01
1.1322569275e+02	7.3085033894e-01	3.5632946114e+01
1.6121678162e+02	7.8018891811e-01	9.5548768753e+00
5.9435711670e+02	9.4155824184e-01	7.3104156028e+00
5.5919598389e+02	9.5448708534e-01	9.2007547743e+01
6.0307537842e+02	9.3186163902e-01	1.5048410227e+01
6.0307537842e+02	9.3186163902e-01	1.5048410227e+01
6.0307537842e+02	9.3186163902e-01	1.5048410227e+01
6.0307537842e+02	9.3186163902e-01	1.5048410227e+01
6.0307537842e+02	9.3186163902e-01	1.5048410227e+01
6.0307537842e+02	9.3186163902e-01	1.5048410227e+01
6.0307537842e+02	9.3186163902e-01	1.5048410227e+01
6.0307537842e+02	9.3186163902e-01	1.5048410227e+01
6.0307537842e+02	9.3186163902e-01	1.5048410227e+01
6.0307537842e+02	9.3186163902e-01	1.5048410227e+01
3.0586090088e+02	8.8996517658e-01	1.0797674007e+01
8.4826458740e+02	9.5211380720e-01	1.2716921632e+01
5.7712060547e+02	9.3381905556e-01	1.1454317767e+01
8.9263061523e+02	9.7141546011e-01	9.1891931552e+01
4.0005245972e+02	9.4198578596e-01	9.2365174624e+01
7.5264874268e+02	9.4633519650e-01	1.1638496244e+01
7.5264874268e+02	9.4633519650e-01	1.1638496244e+01
7.5264874268e+02	9.4633519650e-01	1.1638496244e+01
7.5264874268e+02	9.4633519650e-01	1.1638496244e+01
7.5264874268e+02	9.4633519650e-01	1.1638496244e+01
7.5264874268e+02	9.4633519650e-01	1.1638496244e+01
7.5264874268e+02	9.4633519650e-01	1.1638496244e+01
7.5264874268e+02	9.4633519650e-01	1.1638496244e+01
7.5264874268e+02	9.4633519650e-01	1.1638496244e+01
7.5264874268e+02	9.4633519650e-01	1.1638496244e+01
1.6202215576e+02	7.9110133648e-01	3.8798538250e+01
3.1923205566e+02	9.0769821405e-01	3.2290630583e+01
9.3698492432e+02	9.8407262564e-01	5.2047717225e+01
5.2228363037e+02	9.2480826378e-01	1.2590148986e+01
7.2461169434e+02	9.4712173939e-01	1.0781677834e+01
6.4436584473e+02	9.4233602285e-01	1.1731988743e+01
7.7425579834e+02	9.4925481081e-01	1.2405307587e+01
4.9814395142e+02	9.2204129696e-01	1.1154561177e+01
7.2640490723e+02	9.4540780783e-01	1.2051900338e+01
9.2754913330e+02	9.5752161741e-01	1.1731845595e+01
9.9012280273e+02	9.6049582958e-01	1.1586026137e+01
6.6658038330e+02	9.4071078300e-01	1.2048666256e+01
8.4801086426e+02	9.5367717743e-01	1.1743987073e+01
5.2223144531e+02	9.2608118057e-01	1.1802518719e+01
7.0264427185e+01	5.0500780344e-01	7.2003284561e+00
4.1473110962e+02	9.1031259298e-01	3.8057561877e+00
1.2444612885e+02	7.0738804340e-01	1.5799695625e+00
3.9108364868e+02	9.0341424942e-01	4.0155844793e+00
3.5176010132e+02	8.9451116323e-01	5.1669454379e+00
3.9080764771e+02	9.0943759680e-01	4.9842787367e+00
2.9847363281e+02	8.7328296900e-01	3.1355470321e+00
7.2723518372e+01	5.1671916246e-01	1.3104806654e+01
6.1896746826e+02	9.3595105410e-01	1.3122065748e+01
5.3892352295e+02	9.3580114841e-01	1.9463396707e+00
6.1544299316e+02	9.3448764086e-01	1.4377898895e+01
9.5151861572e+02	9.5744419098e-01	1.3010852888e+01
5.3202612305e+02	9.2414015532e-01	1.2390577991e+01
8.8861499023e+02	9.5742589235e-01	1.0593576869e+01
6.0620770264e+02	9.3091970682e-01	1.3318921200e+01
3.4876568604e+02	8.8138043880e-01	1.5788152125e+01
7.3616497803e+02	9.4777226448e-01	1.1312372690e+01
6.5938885498e+02	9.4569838047e-01	1.1031960904e+01
2.7047433472e+02	8.7143200636e-01	4.1838578165e+00
9.3156292725e+02	9.6018028259e-01	5.7196032024e+00
9.5924591064e+02	9.6247494221e-01	8.2586394357e+00
3.1832519531e+02	8.8269460201e-01	2.7009913233e+00
3.7172064209e+02	8.9922177792e-01	4.8772727519e+00
4.8452990723e+02	9.3295860291e-01	1.2880748247e+00
5.7261022949e+02	9.3596750498e-01	2.6205963715e+00
5.4244970703e+02	9.3184453249e-01	2.8229684404e+00
5.1123782349e+02	9.2919361591e-01	4.8539351463e+00
1.0701495361e+02	6.8777710199e-01	3.8452729330e+01
6.1269153595e+01	5.3296089172e-01	3.8867414971e+01
1.8940037537e+02	8.7387049198e-01	2.4965527830e+01
7.2833862305e+02	9.6203166246e-01	2.6921301498e+01
1.0000302124e+02	6.5815341473e-01	1.5623604437e+01
1.1462449646e+02	7.1345818043e-01	8.0268461367e+00
1.0918309021e+02	6.8256485462e-01	1.6242064392e+01
5.4437969971e+02	9.2915236950e-01	1.2599738050e+01
7.3042523193e+02	9.4536435604e-01	1.3594738020e+01
7.7847509766e+02	9.4712483883e-01	1.4433331651e+01
1.8907559204e+02	8.2224237919e-01	1.2192690160e+01
7.6050225830e+02	9.4863516092e-01	1.0989959992e+01
5.6900115967e+02	9.2964774370e-01	1.3327192046e+01
3.8199838257e+02	8.9278692007e-01	1.4189990338e+01
8.5683361816e+02	9.5289200544e-01	1.3935522163e+01
9.6613922119e+02	9.5957255363e-01	1.1206910053e+01
7.2934399414e+02	9.4383406639e-01	1.4405944865e+01
3.4026354980e+02	8.8513028622e-01	9.9078302610e+00
9.5176812744e+02	9.3154090643e-01	1.7791953976e+01
9.5176812744e+02	9.3154090643e-01	1.7791953976e+01
9.5176812744e+02	9.3154090643e-01	1.7791953976e+01
9.5176812744e+02	9.3154090643e-01	1.7791953976e+01
9.5176812744e+02	9.3154090643e-01	1.7791953976e+01
9.5176812744e+02	9.3154090643e-01	1.7791953976e+01
9.5176812744e+02	9.3154090643e-01	1.7791953976e+01
9.5176812744e+02	9.3154090643e-01	1.7791953976e+01
9.5176812744e+02	9.3154090643e-01	1.7791953976e+01
9.5176812744e+02	9.3154090643e-01	1.7791953976e+01
9.9612890625e+02	9.4117021561e-01	1.5177610181e+01
9.9612890625e+02	9.4117021561e-01	1.5177610181e+01
9.9612890625e+02	9.4117021561e-01	1.5177610181e+01
9.9612890625e+02	9.4117021561e-01	1.5177610181e+01
9.9612890625e+02	9.4117021561e-01	1.5177610181e+01
9.9612890625e+02	9.4117021561e-01	1.5177610181e+01
9.9612890625e+02	9.4117021561e-01	1.5177610181e+01
9.9612890625e+02	9.4117021561e-01	1.5177610181e+01
9.9612890625e+02	9.4117021561e-01	1.5177610181e+01
9.9612890625e+02	9.4117021561e-01	1.5177610181e+01
8.5190753174e+02	9.3728870153e-01	1.3446699911e+01
8.5190753174e+02	9.3728870153e-01	1.3446699911e+01
8.5190753174e+02	9.3728870153e-01	1.3446699911e+01
8.5190753174e+02	9.3728870153e-01	1.3446699911e+01
8.5190753174e+02	9.3728870153e-01	1.3446699911e+01
8.5190753174e+02	9.3728870153e-01	1.3446699911e+01
8.5190753174e+02	9.3728870153e-01	1.3446699911e+01
