# Seed:  123456789
#
#   a      e        i        q        r        M      m_rand H_rand color flag delta    m_int   H_int eff   RA(H)     DEC    delta_ra delt_dec Surv.  Comments
#
# flag: >0: detected; >2: characterized; 0 mod(2): tracked
# Survey: name of the block
# delta_ra: distance from center of pointing [arcsec]
# delt_dec: distance from center of pointing [arcsec]
#
  44.426  0.151   19.710   37.696   39.708   39.339   24.094   8.07  0.00  1   38.719   24.017   7.99 0.16 22.60325   3.3506  2.87672 -1.36859 L5r-sm h         
  46.817  0.166    1.324   39.050   39.951  336.585   24.179   8.10  0.00  4   39.010   24.091   8.01 0.47  4.32595  21.8707  2.99169 -0.50693 L3w-sm f         
  43.112  0.075    4.092   39.875   44.628  114.097   23.982   7.42 -0.70  3   43.669   24.182   7.62 0.73 13.17252  -5.0805  2.54932  0.97304 L3h-sm f         
  44.055  0.044    2.009   42.121   44.200  268.086   24.084   7.61  0.00  2   43.201   24.466   7.99 0.40 22.05905  -9.7289  2.65468 -1.00613 L3q-sm c         
  45.316  0.070    3.384   42.135   42.438   23.442   23.624   7.28  0.00  4   41.474   24.142   7.80 0.66 15.34523 -17.9490  2.70720  0.75618 L4j-sm f         
  45.355  0.178   11.509   37.286   37.559  347.691   23.625   7.81 -0.70  4   36.600   23.518   7.70 0.82 13.11705  -6.6573  2.85714  1.32134 L3h-sm h         
  46.112  0.127    1.266   40.279   49.971  126.007   23.637   6.62  0.00  4   49.003   23.791   6.77 0.64  8.80525  19.1569  2.50985  0.70589 L7a-sm h         
  46.578  0.098    1.935   42.032   48.430  108.924   23.748   6.85  0.00  3   47.449   24.343   7.44 0.70 15.09640 -17.7254  2.44640  0.71610 L4k-sm f         
  43.920  0.069    2.915   40.889   40.971  347.244   24.488   8.34  0.00  1   39.971   24.064   7.92 0.03 22.16101 -12.9220  2.83061 -1.08031 L3q-sm c         
  44.566  0.110    1.292   39.686   42.146   54.860   24.591   8.29 -0.80  3   41.164   24.543   8.24 0.67 22.01928 -13.5093  2.68410 -1.01188 presur f         
  45.315  0.088    3.806   41.337   41.371  353.533   24.101   7.86  0.00  1   40.437   23.978   7.74 0.38  7.50616  23.4578  2.89294  0.51695 L3y-sm f         
  44.385  0.154   15.934   37.537   38.959  327.764   24.309   8.39  0.00  4   37.976   24.541   8.62 0.49  2.49246  15.4684  3.03575 -1.20850 L4v-sm h         
  43.002  0.026    1.769   41.896   42.436   57.801   23.799   7.48  0.00  4   41.453   24.191   7.87 0.63 13.51248  -8.2221  2.71746  1.07062 L4h-sm f         
  45.524  0.094    4.040   41.240   42.517   41.540   23.765   7.45  0.00  4   41.526   24.006   7.69 0.65 13.68297  -9.0291  2.75457  1.00865 L4h-sm f         
  43.802  0.090    1.364   39.869   42.815  289.479   24.208   7.87  0.00  1   41.808   24.657   8.32 0.19 18.89529 -22.7827  2.88473 -0.27998 L4m-sm f         
  44.358  0.048    2.244   42.228   46.486  177.630   23.645   6.91 -0.70  4   45.526   23.618   6.88 0.82 13.08425  -8.3513  2.41527  1.03731 L3h-sm f         
  44.053  0.053    3.720   41.696   43.540   74.519   25.115   8.67 -0.80  1   42.562   25.197   8.75 0.12 22.07315 -13.5016  2.58845 -1.02086 presur c         
  43.361  0.083    0.564   39.770   44.755  251.554   24.337   7.80  0.00  1   43.763   24.047   7.51 0.07 13.66886 -10.0535  2.63493  1.01077 L4h-sm f         
  43.148  0.020    3.352   42.298   42.968   76.407   23.195   6.86  0.00  4   41.984   23.290   6.96 0.79  9.31854  16.3594  2.87111  0.94471 L5c-sm f         
  43.688  0.033    1.983   42.259   42.690  315.486   25.715   9.35 -0.80  1   41.715   25.365   9.00 0.00 22.09129 -12.2269  2.63104 -1.00794 presur f         
  46.714  0.043    1.378   44.696   44.780  343.787   23.684   7.12  0.00  4   43.800   23.724   7.16 0.63 20.72117 -19.0330  2.61089 -0.70011 L4p-sm f         
  44.360  0.042    2.101   42.492   42.880   36.067   24.357   8.01  0.00  2   41.880   24.359   8.01 0.40 15.45555 -19.7559  2.81335  0.70314 L4k-sm c         
  45.522  0.126    3.566   39.809   45.154  280.877   23.941   7.33 -0.70  4   44.189   24.389   7.78 0.74 13.13986  -8.4385  2.48372  1.07157 L3h-sm f         
  44.002  0.067    0.656   41.072   41.494  330.745   23.894   7.67  0.00  2   40.503   24.237   8.01 0.30 19.24713 -22.4743  2.88981 -0.38046 L4m-sm f         
  46.328  0.056    1.527   43.748   45.727   73.493   24.598   7.94 -0.80  3   44.750   24.729   8.07 0.66 22.07350 -13.1561  2.47979 -0.94935 presur f         
  43.322  0.018    1.550   42.525   42.586   21.926   23.777   7.46  0.00  1   41.601   23.888   7.57 0.37 12.78881  -3.3845  2.72159  1.17136 L3f-sm f         
  44.081  0.067    1.487   41.127   41.143  354.556   23.778   7.59  0.00  4   40.152   24.024   7.84 0.69 15.25972 -19.2462  2.86256  0.80095 L4k-sm c         
  42.407  0.039    2.762   40.749   40.824   16.994   24.562   8.40 -0.80  3   39.843   24.345   8.18 0.69 22.02149 -13.2350  2.75770 -1.06153 presur f         
  44.016  0.042    1.362   42.171   44.941  242.028   24.032   7.49  0.00  4   43.965   24.194   7.65 0.58  5.01035  23.0669  2.87380 -0.28560 L3w-sm c         
  40.657  0.108   13.618   36.262   42.042  257.463   23.520   7.28  0.00  4   41.044   23.550   7.31 0.77 23.89072   0.3876  2.74318 -1.33531 L3s-sm h         
  44.282  0.077    6.277   40.890   41.022  344.983   23.078   6.90  0.00  4   40.031   23.077   6.90 0.57 19.24186 -22.7288  2.91295 -0.44455 L4m-sm c         
