#
#  This file contains a subset of the classified test particles from the
#  Brasser and Morbidelli 2013 planetary migration simulation. Specifically the
#  scattering population.  The particles included occupy the region from
#  10-155 AU and were classified in Pike et. al 2016.
#
#  Brasser, R., & Morbidelli, A. 2013, Icarus, 225, 40 
#  Pike, R. E., Lawler, S., Brasser, R., Shankman, C. J., Alexandersen, M., and
#         Kavelaars, J. J.,  submitted to AJ  2016
#
#  Particle Classification: 
#
#  0  :  Centaur 
#  1  :  Detached 
#  2  :  Scattering 
#  3  :  Resonant 
#  4  :  Main Classical 
#  5  :  Outer Classical 
#  6  :  Inner Classical 
#
#
# Particle Information:  
#  a [AU] | e  | i [Degrees] | Omega [Degrees] | omega [Degrees] | M [Degrees] |
#      Classification | Resonance p : q | 
#
#
#   a     |    e    |    i    |  Omega   | omega   |   M      | Class  
 144.343   0.7322    13.5923   274.9223   197.7678    41.6397    2    -    -
149.5205   0.7478    11.2815   306.5038     299.72   343.1043    2    -    -
144.2452   0.7333    13.3591    307.346   149.8113   340.4744    2    -    -
136.9634   0.7261     7.6753   162.5309    86.9922   270.5564    2    -    -
 99.1747   0.6146    14.4901   105.3555   346.9603   359.1471    2    -    -
100.9462   0.6266    12.2315   287.6019    94.1542   330.2357    2    -    -
 122.997   0.7163    23.2632   129.9812   307.1741   117.0324    2    -    -
123.8289   0.7154    21.0533   140.6325   175.1589   117.8517    2    -    -
140.8392   0.7444    22.2262    75.0288   126.2799    112.231    2    -    -
105.0764   0.5963    23.6099   220.2049   354.1452    178.442    2    -    -
118.3871   0.6831      4.919   272.7279   204.7465   206.2533    2    -    -
149.1388   0.7489     4.6184   232.9933   225.9115     1.4435    2    -    -
106.0845   0.6452     6.3507   131.5511     22.272   261.0167    2    -    -
139.3711   0.7319    20.2707     1.2706   259.6014    49.8393    2    -    -
 92.8981   0.6062     7.6249    34.0755   253.8031   292.9992    2    -    -
124.3574   0.7161     4.4507   153.6616    48.6791     5.1186    2    -    -
100.0849   0.6364    17.7984   160.2448    90.0059   310.2853    2    -    -
108.4139   0.6635    18.2516    30.1702   278.9674   289.1718    2    -    -
148.7669   0.7406    21.9815   119.2211   152.5042     7.6753    2    -    -
111.1445   0.6552    13.3012    87.3589    55.0618    85.8405    2    -    -
145.9873   0.7228    20.3303   147.3762    60.7106    21.3278    2    -    -
125.0914   0.7144     23.988   196.5933   109.2172   340.8068    2    -    -
113.0531   0.6646    27.5352   207.1873    11.9198   310.8468    2    -    -
128.0276   0.7321    22.9292    64.4291   155.4893   280.2566    2    -    -
 67.1546    0.538     7.3556    331.754   208.8317     9.9998    2    -    -
 127.871   0.7642    27.0843    70.5311   211.1464    27.6131    2    -    -
 64.9896   0.5442    34.3379   261.6297   214.5097   286.1409    2    -    -
138.1575   0.7201    32.4764    25.8897    73.4532    31.8851    2    -    -
126.1093   0.6807    33.7054   330.4935   305.5297     1.6207    2    -    -
149.2758    0.728       36.6   115.4625   184.2804   342.5314    2    -    -
143.4165   0.7849     9.5896   183.4038   228.4555   268.9006    2    -    -
 51.1351   0.4165    25.5906   350.7991   280.2222    86.8661    2    -    -
 42.7553   0.2898    10.1734    23.5108    89.8742    53.4369    2    -    -
 38.6555   0.5928    13.2743   155.1684   153.5985    75.0861    2    -    -
 40.4037   0.2403     9.0017   195.4817   273.4155   327.7834    2    -    -
 86.3575   0.6062    10.8306    58.2583   329.3648   334.1834    2    -    -
 40.8787   0.2158     4.4935   220.9898    13.8346    36.5931    2    -    -
135.9118   0.7393     2.6559    166.026   192.5826    90.1205    2    -    -
 66.9738   0.5032     7.0955   142.2196   164.9889   192.9722    2    -    -
 65.6743   0.4741     7.9355    62.1946    11.6293   242.6648    2    -    -
 80.4112   0.6134    20.9903     2.2001    74.5934   342.5199    2    -    -
 79.4534   0.5796    14.7961     58.499   303.7765    48.6773    2    -    -
 34.5664   0.5761    17.5709   154.3777    42.3605   193.3962    2    -    -
147.6604   0.7665    14.4345   318.4729   183.9424   320.9079    2    -    -
123.8712   0.7095    18.2877   188.0562    21.6716    65.1911    2    -    -
142.2388   0.7264    23.5572   169.5096    175.623   292.7012    2    -    -
113.6216   0.7549    38.4913   299.4621   198.7075   217.6552    2    -    -
 28.1538   0.0674    25.4857   126.1768   312.0156   195.6823    2    -    -
147.2419    0.778     9.2962   228.7362   358.0986    21.0814    2    -    -
 56.2852   0.4379    11.0701    34.9012   184.2861   349.4641    2    -    -
 90.4875   0.6238     21.019    178.992   267.1473   348.9485    2    -    -
 97.7362   0.6735    15.5638   243.1404     8.2036    22.6095    2    -    -
137.6834    0.733    22.6301   118.0694   195.4359   327.2334    2    -    -
117.2036   0.7082    19.6049    25.7573   271.0148    266.517    2    -    -
129.2442   0.7541    13.2995    78.6556   251.5571   107.2692    2    -    -
 57.8854   0.5515    28.2377   136.4671   200.9879     83.818    2    -    -
122.0802   0.7211    19.2279   179.8916    331.817   187.8786    2    -    -
147.3684   0.7884    10.4616   245.4036   118.4361    345.866    2    -    -
 52.6214   0.4228    32.7359   257.6706   272.9284   329.1413    2    -    -
148.7019   0.6866    39.1943   158.1364   319.3323   351.7388    2    -    -
103.4012   0.6769    19.9945    21.0379   225.9574   328.4939    2    -    -
147.6215   0.7772    15.8429   282.9437   147.0267    12.9884    2    -    -
 64.1861   0.4855    11.0243    16.7814   298.6141   102.6167    2    -    -
 66.9631   0.5822    14.6179   266.0701    43.4955   108.3406    2    -    -
 91.9135   0.6512     28.197   293.6409   143.9098   320.8105    2    -    -
 88.5301   0.6257    12.3914   156.7498   316.5993   287.0977    2    -    -
  43.426   0.2395    10.7384   148.9518   181.5932   321.5267    2    -    -
134.8119   0.7733     4.9569   110.5751   179.7942   126.0794    2    -    -
147.6604   0.7833    15.6538   194.1697   344.7258   316.8514    2    -    -
 89.3779   0.6704     3.0169    335.908    129.202    254.399    2    -    -
121.9342   0.7175    18.8549   180.6994   201.9848   184.9049    2    -    -
109.1247   0.6856    18.7449   337.3461    92.9395   280.7321    2    -    -
 88.1719   0.7101    28.8341    49.1076    136.066    84.1732    2    -    -
139.7761   0.7557    12.8033   132.8632   102.9319   191.8091    2    -    -
 78.4216   0.5602    12.3696   143.8009    12.4641   220.5601    2    -    -
149.4222   0.7467    44.7222    99.8895    40.8118     4.3922    2    -    -
112.5607   0.7311    39.1852    98.6404    153.461   214.7618    2    -    -
109.3388   0.7228    38.8133   290.2203   195.1953    61.7935    2    -    -
111.1395   0.7145    39.7661   235.9612   309.6436   288.7077    2    -    -
144.0882   0.7666     5.5413    95.6725   274.3895   297.3536    2    -    -
 49.9339   0.4095    13.5774   157.7582     5.0352   336.3033    2    -    -
113.8455   0.6784    17.0782     70.703    91.6331    181.811    2    -    -
  86.742   0.6248    11.1538    110.111    54.8848   142.2253    2    -    -
111.1201   0.6783    15.5489     97.208   179.0321   348.3469    2    -    -
 79.3376   0.5639    12.1696   129.2765   150.1894    33.0757    2    -    -
 80.4725   0.6905    24.5558   211.2094    96.9502    74.4387    2    -    -
 50.7448   0.3778    10.1001    51.7249   156.7727    98.5201    2    -    -
145.6164    0.755    11.3612    12.2997   236.3336     68.944    2    -    -
140.1655   0.7371    13.9951    52.0991     8.5881   201.9619    2    -    -
131.1618   0.7373     2.1911   182.2178   247.7871   157.3285    2    -    -
 76.6053    0.554     5.8144    68.5028      1.117   239.5938    2    -    -
104.0145   0.6651      5.219   150.4358   239.2672   166.3468    2    -    -
  65.725   0.5396     1.7821   189.9527   276.5209   229.8306    2    -    -
 36.9706   0.5294     16.468   238.7515    61.4726   272.3841    2    -    -
109.2804   0.6947    10.0737    78.3864    68.6919    91.5873    2    -    -
 90.6919   0.6201    19.6691   112.5919   228.2205   140.5637    2    -    -
 72.2242   0.5549    18.4957   295.8181    280.268   248.6809    2    -    -
133.6828   0.7474    22.7189   113.3883   142.9243    155.157    2    -    -
 78.0138   0.5518    10.2439   192.5425    41.7383   162.8747    2    -    -
 84.0526   0.5867     9.4492    204.947   259.5327    303.765    2    -    -
132.5926   0.7407     5.1557   305.6959    32.7325   239.1984    2    -    -
107.5186   0.7128    20.0266    58.8428    42.8916   356.1047    2    -    -
137.5374   0.7435    20.6717    17.0094    90.6591   251.7806    2    -    -
124.0464    0.722    19.9515   173.9786   205.4913   187.3801    2    -    -
147.6994   0.7835    22.5499   352.3404    197.871    354.638    2    -    -
110.8183   0.6819    15.0814    28.4325   111.7783   269.0438    2    -    -
104.1799   0.6727    17.0552   281.0931   240.4074    73.5735    2    -    -
149.4222   0.7753    16.3534    303.427   112.5346   358.4997    2    -    -
147.5436   0.7628    18.8996   241.3069   354.6322     21.204    2    -    -
147.4852   0.7735    12.3352   277.5694   303.8109     12.137    2    -    -
101.9412   0.6738    13.7493   156.2972    77.9566    75.4929    2    -    -
 90.4807   0.6274     8.8505   117.7256   276.7615    19.3041    2    -    -
133.4784   0.7673     9.3398     5.2864   122.7333   120.4758    2    -    -
114.1083   0.7048    17.1217    89.5877   225.2755    17.9118    2    -    -
123.9588   0.7387    13.8914    26.9342   129.4197   314.2903    2    -    -
 123.988   0.7059    22.2021   260.5125   169.1887   158.1421    2    -    -
133.0793    0.742    13.1918   129.6775   130.3536    110.409    2    -    -
 82.9799   0.5787     4.6607   206.5398     3.7151    63.1743    2    -    -
147.6799   0.7696     11.941   261.3031    45.5158     8.5491    2    -    -
147.6799   0.7601    16.1104    66.0792   138.7589    24.3765    2    -    -
 68.3696   0.5282    14.8247   246.1255   228.2492   225.0865    2    -    -
 90.0368   0.6579     5.7253    93.6328   176.9924   163.4878    2    -    -
 84.3455   0.5901    18.4893   220.9211    48.1789     16.967    2    -    -
 106.516   0.6779     5.5504     64.727     327.56   311.9812    2    -    -
114.2154   0.7017     3.6814    17.1183   181.1521   157.2597    2    -    -
147.6215     0.77    26.1888    87.3245   198.2778   349.5959    2    -    -
 88.3111   0.6326    12.6549   291.4579    76.5815   297.3078    2    -    -
118.8194   0.7157    13.4084   294.5003   164.9144   247.6381    2    -    -
147.5534   0.7707     4.4691    199.905   260.8276   316.9087    2    -    -
116.3665   0.7107     13.335   334.2636    22.0193   245.5869    2    -    -
118.8876   0.7107    13.9452    64.7557   188.5604   343.8434    2    -    -
 63.2915   0.4997    14.2775   206.7805   191.0413   298.7574    2    -    -
131.4733   0.7533    16.4215   148.3101   128.5316    55.2079    2    -    -
147.6312   0.7619    20.8087   232.6552   150.4129    16.2634    2    -    -
 98.1353   0.6552    34.2382     12.809   168.7017    76.9597    2    -    -
144.8766   0.8172    22.9573   315.2528    42.2522    20.5869    2    -    -
 61.6027   0.4567     1.3175   234.9242    11.7817   320.1115    2    -    -
 73.1566   0.5402     3.6367   328.2361   116.1901   257.6419    2    -    -
 85.8786   0.6094     7.5195     145.05   107.6416    77.9394    2    -    -
  98.476   0.6488    21.6641   104.7252   107.8421    96.7898    2    -    -
 43.9127   0.4024     9.7093   231.6468   101.6771   257.0289    2    -    -
 95.4975    0.679    12.2189   132.0381   289.2176    72.9719    2    -    -
123.9296   0.7335    10.3963     339.34    357.772   320.5183    2    -    -
134.8022    0.742    19.4244   145.2276   293.8357   229.0628    2    -    -
144.8279   0.7643    17.7989   350.2262   158.2567    24.5936    2    -    -
 94.7431   0.6397    18.5083   141.1711    54.0941   303.3582    2    -    -
 90.3542     0.62    12.7208    45.7278   327.7376   117.7486    2    -    -
107.8836   0.6649    13.2708   153.2605   351.1544   227.6189    2    -    -
114.5039   0.6889    12.6412    52.5918    48.3697   291.3376    2    -    -
 60.2527    0.422     4.2743   284.9606      9.887    81.1996    2    -    -
120.2135   0.7237    18.3782    62.9967   336.9737   322.8904    2    -    -
149.9265    0.795    22.8633   267.9953    70.3363   355.2338    2    -    -
 117.579   0.7178    25.2227   325.1192   160.6173    73.0578    2    -    -
 82.3474   0.6093    25.4388   219.8783    58.3214   189.4141    2    -    -
122.6324   0.7674    18.2223   268.0411   182.0745   346.1009    2    -    -
119.0481   0.6882    25.4645    77.4009    15.6057    224.926    2    -    -
 122.701   0.6866    23.3807   233.3371   291.3891   165.0176    2    -    -
126.8142   0.7146    20.6133    47.5165   207.2331   179.3874    2    -    -
147.5173   0.7709    15.4475   323.8701    11.6196    23.2346    2    -    -
 46.4509   0.5407     16.256   295.7895    90.2523   327.1303    2    -    -
119.4398   0.6776    23.1698   153.8449    339.466   273.9311    2    -    -
 57.6084   0.3787     11.352   199.0455    230.816   302.4931    2    -    -
 66.0268   0.4758    17.6322   289.5385   333.1177   332.1264    2    -    -
 85.8868   0.6006    15.9139    83.6289   341.2594    69.2248    2    -    -
  98.766   0.6683     23.917   349.9569   233.4918    33.0734    2    -    -
110.6258   0.6956    24.9254   159.0932   310.4973   219.5803    2    -    -
 70.8657   0.5023     4.3526    74.2439   117.5652   271.1465    2    -    -
116.9033   0.7055     5.4613   356.3568     31.099   192.3247    2    -    -
147.1256   0.7622      2.425   270.2355   311.6375   212.0631    2    -    -
 118.578   0.7244    21.2172   346.9202   232.3974    187.128    2    -    -
 63.5608   0.4553     5.1725   162.1012    57.4906   346.5478    2    -    -
 52.6236   0.3392    15.4739    92.7275   345.2644    89.6794    2    -    -
 79.2665   0.5704    36.9558   155.1684   210.3042   358.4195    2    -    -
148.4085   0.7722     5.2714     26.183   121.1233    21.6544    2    -    -
 72.7225   0.5332     23.116    12.4469   227.2351   302.4071    2    -    -
 75.6449   0.5525     2.1057     9.8721   344.7487   199.0226    2    -    -
149.6327   0.7671      19.81   229.6644   240.0006   355.6865    2    -    -
116.2961   0.7032    15.7409   350.5814      9.475   253.1843    2    -    -
150.1615   0.7807    11.9181    56.8317   235.5028   356.9126    2    -    -
101.3221    0.679     8.2248   169.8075   358.5226   292.6955    2    -    -
 66.7799   0.4594    17.6614   288.5645   221.2018   288.2493    2    -    -
  54.975   0.3405     9.5902   176.3908   342.8866    90.9914    2    -    -
 70.3114   0.5041     6.8841   250.4284    155.644   115.1473    2    -    -
 94.8017   0.6363     7.5556   176.4538   319.5099   110.1053    2    -    -
146.7045   0.7713     2.3588   314.8632   206.3278    96.2053    2    -    -
 58.3802   0.4311    20.1314   108.0885   170.1914    250.543    2    -    -
150.3574   0.7729     4.6222   268.9578    50.8414     3.8642    2    -    -
118.3625   0.7412    25.3631    89.6851   225.6251   326.0646    2    -    -
 63.3767   0.4937     5.9708     6.5128   178.6196     9.9414    2    -    -
 80.1998   0.5756     4.8377   227.0804    77.3665   137.3265    2    -    -
131.6521   0.7125    20.5543   288.5759    31.7029   279.0476    2    -    -
 37.8298   0.2436    15.3839   313.4366   325.2338     3.9261    2    -    -
118.5584   0.6836    23.9044    67.7694    30.4264    36.6286    2    -    -
135.0014   0.7158    25.0732   202.5005   156.2112   243.5529    2    -    -
 97.3714   0.6275    11.7078   333.6505   210.0177   321.1944    2    -    -
107.1589   0.6686    13.9951   204.8095   293.8987    16.5464    2    -    -
130.6532   0.7612    26.2197    36.1307    91.7821   279.8842    2    -    -
135.2463   0.7138    28.8536    37.4525   330.3274    43.1489    2    -    -
136.2844    0.722    27.9317    121.765   328.6257   247.4433    2    -    -
149.6425   0.7737     5.3044   291.1428   267.0728   355.5432    2    -    -
113.7107   0.7093     7.9292     73.986   206.8378    54.5232    2    -    -
 57.5311   0.4179    10.8134   167.0229   222.3363    49.1013    2    -    -
130.7805   0.7362     5.7766    34.8072    163.081   298.6084    2    -    -
114.1416   0.6914     7.2502   260.8963   333.6906   154.2632    2    -    -
109.0001   0.6656    12.7271   165.2468   319.2979   333.4041    2    -    -
103.0457   0.6847    19.4485    50.9743   138.7074   326.2708    2    -    -
126.0503    0.697    21.4023    91.8566   107.5614   210.6422    2    -    -
 75.9867   0.5729    22.2921    41.9835   193.4306   259.8707    2    -    -
 99.6278   0.6724    21.5999   196.5188    46.7127    148.356    2    -    -
  88.577   0.5978    26.8242    45.2694   321.9736   226.2782    2    -    -
 49.1088   0.3718     6.1845   347.9573   135.7623   218.9157    2    -    -
 56.2599   0.3811     2.6516   146.7861   257.7623     113.48    2    -    -
 39.3331   0.6122     9.8205   324.7582   241.2267   262.0537    2    -    -
 71.9547    0.523      7.991   126.6581    227.533   279.9873    2    -    -
 150.044   0.7624    43.9762   224.5078   226.7366      5.021    2    -    -
143.6588   0.7323    45.7667   161.3277   177.1815     66.274    2    -    -
 56.1296   0.4595     19.649   139.6986    281.964   332.3957    2    -    -
147.8503   0.7617    15.1375     97.781   310.7895    38.7841    2    -    -
111.0077   0.6967     8.3279   328.7116   145.1474    200.329    2    -    -
 86.2472   0.5878    12.8721   176.3048    244.143   165.8254    2    -    -
143.1789    0.759     4.8179    121.679    337.942   334.8022    2    -    -
  86.968   0.5933    11.1303    114.689   334.6074   206.1961    2    -    -
 147.204   0.7608    13.7143   129.0473    241.284   183.7017    2    -    -
144.2366   0.7578    10.8323    29.0318    329.995     35.756    2    -    -
129.0667   0.7235    13.7367    132.571   194.1582    88.1782    2    -    -
 95.8006   0.6241    14.3343   359.2732   339.1681   279.5289    2    -    -
 63.6392   0.4936    15.6257   118.7169    127.718   150.8254    2    -    -
 147.439    0.771     18.039   297.7031    18.4412   282.4395    2    -    -
127.9208   0.7165    22.1987   141.1367   340.1421   154.8304    2    -    -
126.9611   0.7384    14.5491    92.4467   313.9751   239.5651    2    -    -
 107.345   0.7082    11.8407    209.015   114.7749     263.87    2    -    -
 77.8356   0.5903    14.5904   131.6772   255.5449   136.7421    2    -    -
150.3182   0.8116    13.4869    90.0804    85.9666     352.18    2    -    -
 41.5689   0.2156     4.9923    331.628    25.6513   287.9571    2    -    -
 73.0203    0.544    10.4846     5.1288   325.9614    76.2664    2    -    -
 136.539    0.718    25.5081   178.7456   147.5997   169.0225    2    -    -
143.1201   0.7313    18.7363   329.6627   307.8388   242.8997    2    -    -
 46.2609   0.4407    11.8081    24.0447    88.4475   305.3922    2    -    -
  96.018   0.6705    15.7134    94.0797   317.0691    167.149    2    -    -
 67.9747   0.5645    14.1664   315.2815   127.6951    123.948    2    -    -
 41.9087   0.5378     9.9586   271.1465    58.4646   132.1011    2    -    -
 92.8616   0.6132     5.2737   133.4132    99.2535   209.2155    2    -    -
104.9064   0.6523     4.2042     8.9519   224.7656   123.6271    2    -    -
 97.0737   0.6583     6.7036   100.1301   134.4102     69.941    2    -    -
148.4183    0.791    18.8371   355.2797   267.6343    19.3058    2    -    -
 95.5479   0.6647     14.599   355.5375    92.8364   286.1237    2    -    -
 110.283   0.7034    16.6186    28.2881    17.9301   112.7638    2    -    -
149.9755   0.7886    12.4699    83.1534    189.649     0.4093    2    -    -
114.0828   0.7083    20.2162    116.511   247.6209   131.3219    2    -    -
 88.1167     0.72    14.3027   163.8487    283.511   293.2398    2    -    -
 85.0974   0.6064    20.3921    210.138   250.0101   206.7404    2    -    -
137.4204    0.768    15.6051   343.2877   202.1739    84.3337    2    -    -
119.0383   0.7067     21.785   133.9289   118.6939   342.9725    2    -    -
 99.2949   0.6717    17.3709   287.9056     36.231   306.8017    2    -    -
112.8684    0.707    18.3541   269.0954   157.5061    71.3103    2    -    -
 84.0045   0.5846    21.6154   120.1321   308.5263     99.752    2    -    -
145.7741   0.7671     14.446    284.147   217.8615   311.8609    2    -    -
 48.4399   0.2948    13.1706   240.0349     15.483   272.6706    2    -    -
119.9784   0.7073    27.1307   178.4133   147.0611   232.0021    2    -    -
146.5674   0.8116      12.64     4.6532   223.3332   145.5198    2    -    -
137.9394   0.7555    28.8181   165.4874    166.576   150.4072    2    -    -
 99.0892   0.6811    24.3805   351.4695   152.5557   127.0305    2    -    -
 79.1832   0.5985    26.3182   128.9212   342.9955   229.1029    2    -    -
117.6476   0.6998    28.4559   127.0305   105.1148    88.7053    2    -    -
106.2775   0.7041    22.1219   173.0218    61.4383   235.5544    2    -    -
  59.999   0.5278     9.3289     38.575    99.7691   144.5573    2    -    -
118.0785   0.7085     8.7617   324.3399   357.9955    38.3509    2    -    -
 99.2753   0.6485     8.5978     71.127   132.9205   139.8418    2    -    -
 74.6939   0.5399     6.3942   242.2981   111.5778   247.8787    2    -    -
 98.0903   0.6828     1.9482    23.6666    40.3534   346.0035    2    -    -
133.2974   0.7522    25.6479   131.9636   315.5852   311.9984    2    -    -
 97.0287   0.6818    23.7262    14.2477   112.0476   223.8603    2    -    -
149.9363   0.7665    19.9739   294.4659   141.2398   355.9787    2    -    -
133.2288   0.7422    14.2827    68.7263   307.4549    30.1508    2    -    -
 97.4077   0.6486    13.9189   133.2929   153.8162   190.9611    2    -    -
 68.6593   0.4916     17.552    67.8898     1.9367    23.0243    2    -    -
106.0131   0.6702    15.2693    42.0964   340.4229   113.1592    2    -    -
149.4564   0.7828    18.1083   161.7345   130.3422     0.6775    2    -    -
112.3298   0.6708      25.46    25.9687   186.0852    47.7474    2    -    -
117.3048   0.6992    25.2331   291.5496    86.3848    26.7021    2    -    -
147.0375   0.7796    19.9836    74.4788   346.5306    11.6637    2    -    -
115.3364   0.7101    21.9792   232.2255   337.2487    286.456    2    -    -
103.2807   0.6681    20.6746   108.0656   208.7744   286.3127    2    -    -
 60.4789   0.4368    15.7632    22.9126   293.0565   292.1569    2    -    -
 41.8607   0.3426     6.7775     58.224    14.1807   222.3477    2    -    -
  97.157   0.6465    16.0417   218.4803   165.6937   325.4859    2    -    -
 66.3285   0.4663     6.4309   265.2451   222.2446   117.0037    2    -    -
 68.5584    0.503    18.4911   166.3411   278.2913    40.4674    2    -    -
112.6432    0.717     5.7399   217.9016     68.818   112.6951    2    -    -
102.5267   0.6477    21.5398    53.2467   185.2774   234.2939    2    -    -
140.4857   0.7421    32.0106   107.3207   318.9427   357.1475    2    -    -
142.6207   0.7488    31.7602   151.6906   151.9484    83.1018    2    -    -
149.9853    0.755    32.9159     4.6654    53.6369   359.4565    2    -    -
 47.9081   0.4673     8.0959    82.3913   178.0409    47.4678    2    -    -
 43.9506   0.3084    19.2021    61.1518    71.4421     1.9605    2    -    -
 53.7704   0.3894     7.6266   176.6658   274.8135   235.9612    2    -    -
 49.3213   0.2912     5.1704   139.3548    55.1317    167.636    2    -    -
  52.654   0.3426     2.2505    187.403   153.2949   138.2834    2    -    -
 89.7924   0.6027    12.7575    84.8207   225.7626    47.4581    2    -    -
 73.2259   0.5277     9.1341   104.3986      38.21    44.5601    2    -    -
115.1503   0.6839    24.0877   194.9489    310.291    125.409    2    -    -
